Customer ID,Recency,Frequency,Monetary,KM_AE
14811.0,23,1,170.5,0
14812.0,234,1,178.85,2
14813.0,5,4,888.91,0
14814.0,217,1,154.21,2
14817.0,31,5,2849.52,0
14818.0,94,3,495.76,0
14819.0,130,2,184.34,0
14820.0,16,5,767.47,0
14821.0,2,7,1230.15,0
14822.0,121,1,157.70000000000002,0
14824.0,15,6,2895.2000000000003,0
14825.0,4,13,2698.17,0
14826.0,217,2,385.2,2
14828.0,24,10,7699.7,0
14829.0,8,4,995.29,0
14831.0,316,3,1676.57,2
14832.0,266,1,322.69,2
14833.0,134,1,94.8,0
14834.0,43,1,485.86,0
14835.0,164,2,297.0,2
14837.0,78,5,1810.82,0
14838.0,59,2,769.9200000000001,0
14839.0,54,3,915.28,0
14840.0,175,1,299.86,2
14841.0,10,8,3867.2400000000002,0
14843.0,72,1,211.79999999999998,0
14844.0,66,6,3512.62,0
14845.0,235,1,150.0,2
14846.0,63,1,437.4,0
14847.0,43,2,1039.55,0
14848.0,40,1,310.56,0
14849.0,9,21,7832.91,0
14850.0,53,6,1445.21,0
14851.0,266,1,318.06,2
14852.0,60,12,3295.7400000000002,0
14853.0,59,3,901.0699999999999,0
14854.0,26,4,1563.03,0
14855.0,110,5,5874.65,0
14857.0,78,5,2478.731,0
14858.0,141,1,180.75,2
14859.0,190,1,351.9,2
14861.0,16,9,1254.94,0
14865.0,8,3,77.52000000000001,0
14866.0,2,8,6460.32,0
14867.0,31,13,2241.78,0
14868.0,16,4,1230.42,0
14869.0,24,4,2056.69,0
14870.0,49,5,1511.7,0
14871.0,129,5,726.89,0
14872.0,119,3,816.6,0
14873.0,269,1,334.45,2
14874.0,171,1,116.18,2
14875.0,77,1,1397.08,0
14876.0,157,2,256.7,2
14877.0,54,2,425.85,0
14878.0,12,16,2600.41,0
14879.0,320,1,185.06,2
14882.0,26,12,2956.9500000000003,0
14884.0,305,1,120.6,2
14885.0,63,2,832.8,0
14890.0,254,2,691.6,2
14891.0,52,2,552.35,0
14892.0,326,1,202.35000000000002,2
14893.0,253,1,571.76,2
14894.0,79,2,837.0600000000001,0
14895.0,19,18,13980.83,0
14896.0,1,7,1614.45,0
14897.0,45,4,1774.16,0
14898.0,7,9,2195.14,0
14899.0,31,1,1331.38,0
14900.0,158,1,13.919999999999998,2
14901.0,2,5,860.11,0
14902.0,31,2,702.96,0
14904.0,44,2,605.05,0
14905.0,10,6,1355.24,0
14906.0,81,1,68.44,0
14907.0,3,10,2664.69,0
14908.0,99,1,104.10000000000001,0
14909.0,73,3,1404.68,0
14911.0,1,205,152121.22,1
14912.0,37,4,1021.4,0
14913.0,24,4,2845.7,0
14915.0,11,9,1503.77,0
14916.0,67,4,1773.97,0
14917.0,232,2,1123.75,2
14918.0,40,7,4345.66,0
14919.0,175,1,359.35,2
14920.0,201,1,629.4,2
14922.0,29,2,843.74,0
14924.0,246,2,620.96,2
14926.0,17,2,359.4,0
14927.0,32,1,308.2,0
14928.0,263,1,223.91000000000003,2
14929.0,57,1,612.8100000000001,0
14930.0,106,3,2873.77,0
14932.0,1,2,666.13,0
14933.0,79,4,1770.0,0
14934.0,14,3,1612.56,0
14935.0,255,1,1065.12,2
14936.0,26,4,4273.79,0
14938.0,198,2,2322.43,2
14940.0,53,2,531.49,0
14941.0,214,1,182.1,2
14942.0,37,4,746.56,0
14943.0,299,1,107.62,2
14944.0,25,7,3884.42,0
14945.0,49,1,179.4,0
14947.0,24,4,758.97,0
14949.0,105,4,515.0,0
14952.0,32,21,9529.86,0
14953.0,54,3,685.65,0
14954.0,339,1,167.27,2
14955.0,368,1,163.77,2
14956.0,57,1,1325.0,0
14957.0,280,1,203.2,2
14958.0,231,3,458.26,2
14961.0,15,13,9365.47,0
14962.0,175,3,240.21000000000004,2
14963.0,15,7,1651.23,0
14966.0,23,5,881.24,0
14967.0,77,5,1518.81,0
14968.0,94,1,353.65,0
14969.0,339,1,906.23,2
14970.0,45,8,3327.29,0
14972.0,17,1,30.300000000000004,0
14975.0,57,1,192.45,0
14977.0,361,1,31.929999999999996,2
14978.0,66,5,1190.82,0
14979.0,371,1,429.66,2
14980.0,373,1,150.68,2
14981.0,59,1,270.8,0
14982.0,208,1,237.78,2
14983.0,325,1,183.20000000000002,2
14984.0,24,4,1058.1399999999999,0
14986.0,12,2,563.1,0
14987.0,1,7,1387.4499999999998,0
14988.0,16,6,1704.11,0
14989.0,297,1,342.4,2
14990.0,248,2,304.17,2
14991.0,66,1,314.67,0
14992.0,78,1,210.5,0
14993.0,199,1,36.13,2
14994.0,18,5,946.72,0
14996.0,117,2,442.28999999999996,0
14997.0,291,1,230.4,2
14998.0,64,2,338.31,0
14999.0,228,1,129.48000000000002,2
15001.0,30,2,199.10999999999999,0
15002.0,3,6,3127.9700000000003,0
15003.0,109,6,1027.03,0
15005.0,2,29,7681.71,0
15006.0,89,1,277.4,0
15008.0,116,2,360.0,0
15011.0,31,2,416.6,0
15012.0,9,2,429.78,0
15013.0,123,10,1610.82,0
15015.0,137,13,2354.97,0
15016.0,29,4,450.85,0
15018.0,3,1,111.25,0
15020.0,15,1,198.47,0
15021.0,2,4,826.91,0
15022.0,313,1,281.05,2
15023.0,5,10,5287.64,0
15024.0,3,8,2414.18,0
15025.0,204,1,617.83,2
15026.0,11,2,579.89,0
15027.0,31,6,2129.45,0
15028.0,4,3,521.78,0
15029.0,255,1,365.1,2
15030.0,16,6,1461.63,0
15031.0,30,10,2449.75,0
15032.0,2,7,8821.55,0
15034.0,22,6,3957.04,0
15037.0,12,2,397.76,0
15038.0,5,4,579.67,0
15039.0,4,47,19960.3,0
15040.0,177,1,7.49,2
15041.0,80,1,109.47,0
15042.0,231,1,179.52,2
15043.0,99,5,2333.3199999999997,0
15044.0,15,18,8389.42,0
15046.0,61,10,2533.37,0
15048.0,4,1,98.7,0
15050.0,57,2,2349.5,0
15051.0,15,6,2543.55,0
15055.0,110,3,549.12,0
15056.0,156,1,113.64999999999999,2
15057.0,79,3,1766.46,0
15058.0,12,5,1285.04,0
15059.0,12,10,2153.48,0
15061.0,3,86,83284.38,0
15062.0,59,4,1597.76,0
15064.0,46,4,1254.41,0
15065.0,46,1,168.73,0
15067.0,49,2,2118.12,0
15068.0,54,2,621.54,0
15070.0,8,3,737.0500000000001,0
15071.0,22,2,473.49,0
15072.0,115,1,187.51999999999998,0
15073.0,36,5,1744.61,0
15074.0,65,2,817.46,0
15076.0,128,2,566.89,0
15077.0,130,2,2428.08,2
15078.0,4,23,8018.77,0
15079.0,1,8,2871.74,0
15080.0,63,2,546.25,0
15081.0,3,8,1460.92,0
15082.0,304,1,93.35000000000001,2
15084.0,15,2,965.2,0
15085.0,365,1,347.54,2
15086.0,200,2,218.53,2
15091.0,310,2,565.9,2
15092.0,98,1,318.65,0
15093.0,8,18,9729.09,0
15094.0,99,2,83.0,0
15095.0,56,6,1771.04,0
15097.0,219,2,660.27,2
15100.0,2,6,2018.6999999999998,0
15101.0,151,4,1160.41,2
15102.0,166,2,554.67,2
15105.0,66,2,795.98,0
15107.0,8,4,620.85,0
15109.0,215,2,498.15000000000003,2
15110.0,39,2,509.75,0
15111.0,8,3,1163.39,0
15112.0,247,1,209.4,2
15114.0,19,2,639.56,0
15115.0,368,1,191.74,2
15117.0,84,3,934.19,0
15122.0,58,8,2853.4900000000002,0
15123.0,57,3,2456.86,0
15124.0,112,2,266.63,0
15125.0,115,9,5496.39,0
15126.0,172,2,449.49,2
15127.0,155,1,304.97,2
15128.0,66,1,312.68,0
15129.0,21,12,3412.78,0
15131.0,30,1,80.28,0
15133.0,18,2,824.48,0
15134.0,17,2,208.3,0
15135.0,192,1,166.63,2
15137.0,156,2,823.4,2
15138.0,29,1,502.52,0
15140.0,78,1,889.44,0
15141.0,93,7,1388.47,0
15142.0,46,5,2121.18,0
15143.0,68,1,304.18,0
15144.0,15,12,5579.87,0
15149.0,212,4,1033.81,2
15150.0,92,3,3686.61,0
15151.0,59,2,2085.61,0
15152.0,337,1,518.14,2
15154.0,114,2,1089.44,0
15155.0,19,1,383.96999999999997,0
15157.0,205,2,718.04,2
15158.0,37,1,204.62,0
15159.0,31,4,3475.7200000000003,0
15160.0,10,3,431.11,0
15161.0,24,1,119.92,0
15162.0,367,1,312.9,2
15164.0,25,6,1203.53,0
15165.0,9,1,487.75,0
15166.0,103,1,167.16,0
15167.0,43,4,1468.82,0
15169.0,18,2,569.22,0
15170.0,42,1,81.15,0
15173.0,16,7,1494.6,0
15174.0,46,1,345.71,0
15176.0,303,1,988.04,2
15177.0,61,1,948.93,0
15179.0,28,8,5284.97,0
15180.0,3,3,816.9300000000001,0
15181.0,56,2,510.72,0
15182.0,21,9,2376.1020000000003,0
15183.0,183,3,639.93,2
15184.0,23,2,283.19,0
15186.0,110,3,991.7900000000001,0
15188.0,361,1,310.43,2
15189.0,17,5,1298.99,0
15190.0,70,1,834.4399999999999,0
15191.0,99,3,588.05,0
15192.0,1,3,937.07,0
15194.0,4,14,4811.16,0
15196.0,68,2,313.7,0
15197.0,30,3,797.9,0
15198.0,44,3,377.71,0
15199.0,10,6,1853.7,0
15200.0,130,1,549.05,0
15201.0,75,2,606.4100000000001,0
15202.0,56,3,6001.49,0
15203.0,26,9,2572.38,0
15207.0,52,3,683.9200000000001,0
15208.0,59,1,100.4,0
15209.0,366,1,178.98000000000002,2
15210.0,14,2,845.01,0
15211.0,1,1,383.07,0
15212.0,12,1,106.47999999999999,0
15215.0,29,4,1687.49,0
15216.0,254,1,389.49,2
15217.0,199,1,426.24,2
15218.0,25,11,5711.9400000000005,0
15219.0,284,1,379.7,2
15221.0,2,4,2062.2000000000003,0
15222.0,108,10,2965.91,0
15223.0,245,3,662.2,2
15224.0,148,3,549.28,2
15227.0,32,4,1269.0900000000001,0
15228.0,64,2,2193.56,0
15229.0,222,1,160.5,2
15231.0,257,1,250.26,2
15233.0,37,1,59.400000000000006,0
15235.0,5,6,690.3000000000001,0
15240.0,10,7,2753.41,0
15241.0,66,3,1293.72,0
15242.0,58,1,302.04,0
15243.0,71,1,610.6,0
15244.0,302,1,280.51,2
15245.0,38,5,2095.0,0
15246.0,191,1,266.25,2
15247.0,113,2,620.06,0
15248.0,47,3,1893.93,0
15249.0,66,5,2577.54,0
15250.0,276,1,60.0,2
15251.0,50,10,9839.55,0
15252.0,57,3,1362.63,0
15253.0,39,3,1136.89,0
15254.0,182,2,787.99,2
15255.0,32,8,2815.17,0
15256.0,197,1,71.95,2
15257.0,50,1,368.75,0
15259.0,148,4,1182.3799999999999,2
15260.0,8,20,7377.46,0
15261.0,17,3,1253.18,0
15262.0,16,2,239.87,0
15264.0,166,1,454.66,2
15265.0,240,2,1839.52,2
15266.0,15,4,732.91,0
15268.0,114,3,961.9000000000001,0
15269.0,16,2,816.56,0
15270.0,36,14,6145.37,0
15271.0,1,10,2146.95,0
15272.0,86,4,1309.01,0
15273.0,235,1,228.96,2
15276.0,30,3,491.17,0
15277.0,61,1,220.44,0
15278.0,197,4,496.15999999999997,2
15279.0,16,4,1290.03,0
15280.0,124,2,284.4,0
15281.0,14,7,6211.42,0
15282.0,206,1,348.59,2
15283.0,26,3,148.33,0
15284.0,136,1,24.75,2
15285.0,43,1,94.92,0
15287.0,15,3,369.34000000000003,0
15288.0,1,6,1574.51,0
15289.0,94,2,653.3100000000001,0
15290.0,29,8,2553.06,0
15291.0,9,26,9178.26,0
15293.0,301,1,247.5,2
15294.0,46,1,233.35,0
15295.0,290,1,207.04,2
15296.0,56,6,6650.17,0
15298.0,2,12,4659.47,0
15299.0,8,6,3484.5299999999997,0
15301.0,4,6,2533.09,0
15302.0,366,1,308.0,2
15303.0,201,2,650.16,2
15304.0,4,2,225.15,0
15305.0,191,1,93.6,2
15306.0,136,6,2310.38,0
15309.0,246,4,797.96,2
15310.0,114,1,1634.64,0
15311.0,1,121,55942.74,0
15312.0,19,8,2005.3400000000001,0
15314.0,49,2,492.47999999999996,0
15317.0,313,1,129.75,2
15321.0,73,9,3961.42,0
15322.0,112,1,711.18,0
15323.0,198,3,434.6,2
15324.0,337,1,140.22000000000003,2
15325.0,31,7,1439.72,0
15326.0,245,4,1388.81,2
15328.0,43,1,107.24,0
15329.0,10,8,1909.13,0
15331.0,135,3,767.91,0
15332.0,2,6,4892.68,0
15336.0,37,1,240.5,0
15337.0,47,1,373.02,0
15338.0,313,1,277.93,2
15339.0,57,5,1246.95,0
15340.0,197,1,105.5,2
15341.0,85,1,382.2,0
15346.0,61,2,343.7,0
15347.0,2,4,1162.0,0
15350.0,9,2,547.6,0
15351.0,5,4,1770.23,0
15352.0,184,1,111.15,2
15353.0,3,6,2336.0,0
15354.0,239,3,284.4,2
15356.0,4,4,664.66,0
15358.0,1,22,8703.210000000001,0
15359.0,298,8,181.35,2
15361.0,162,3,270.15000000000003,2
15362.0,84,2,613.08,0
15363.0,8,2,678.11,0
15365.0,39,6,2242.81,0
15366.0,45,5,1786.57,0
15367.0,54,7,3203.74,0
15368.0,30,1,275.8,0
15369.0,128,11,6251.26,0
15370.0,46,1,1352.96,0
15371.0,298,1,59.400000000000006,2
15372.0,86,7,4009.66,0
15373.0,7,6,1002.9300000000001,0
15374.0,260,1,139.32,2
15375.0,326,1,60.959999999999994,2
15377.0,18,4,1211.75,0
15378.0,98,2,246.5,0
15379.0,36,1,1174.55,0
15380.0,1,7,1788.8,0
15381.0,59,3,1293.72,0
15382.0,10,6,7777.84,0
15384.0,17,2,1385.38,0
15385.0,28,2,625.2,0
15387.0,128,1,468.65,0
15389.0,36,4,2233.8,0
15390.0,32,2,1216.66,0
15391.0,220,1,289.87,2
15392.0,10,3,1376.0900000000001,0
15393.0,203,3,659.48,2
15394.0,31,7,3103.26,0
15396.0,219,1,508.20000000000005,2
15400.0,56,3,586.1,0
15401.0,88,2,216.95000000000002,0
15402.0,23,4,1203.77,0
15403.0,127,2,170.88,0
15404.0,11,1,257.06,0
15405.0,212,1,310.74,2
15406.0,89,2,465.15999999999997,0
15409.0,357,1,131.25,2
15410.0,204,2,1234.88,2
15413.0,327,5,6798.72,2
15416.0,114,3,588.5,0
15418.0,61,2,449.42,0
15420.0,70,6,743.0,0
15421.0,21,6,2854.98,0
15422.0,15,5,1522.27,0
15423.0,217,2,223.39,2
15424.0,99,1,214.44,0
15425.0,36,4,1941.1200000000001,0
15426.0,5,5,1134.85,0
15428.0,23,3,668.97,0
15430.0,103,2,954.75,0
15431.0,138,1,153.24,2
15432.0,177,1,149.57,2
15434.0,10,6,1525.5800000000002,0
15437.0,276,1,193.29000000000002,2
15439.0,40,4,1269.05,0
15441.0,32,3,1254.21,0
15443.0,110,7,1900.64,0
15445.0,226,1,171.0,2
15446.0,12,3,399.75,0
15447.0,163,4,337.71000000000004,2
15448.0,310,1,294.17,2
15451.0,70,2,226.86,0
15452.0,26,3,1256.63,0
15454.0,254,1,126.89,2
15455.0,233,1,38.25,2
15456.0,39,7,1656.93,0
15458.0,38,1,208.79999999999998,0
15459.0,53,2,202.82999999999998,0
15461.0,96,2,429.7,0
15462.0,81,1,502.45,0
15465.0,5,15,5281.53,0
15466.0,25,3,1225.93,0
15468.0,28,1,962.97,0
15469.0,74,1,335.7,0
15470.0,211,1,63.419999999999995,2
15471.0,16,2,837.53,0
15473.0,80,1,274.8,0
15474.0,231,1,150.35,2
15476.0,16,4,2209.98,0
15477.0,285,1,368.4,2
15478.0,211,1,583.56,2
15479.0,369,1,147.4,2
15480.0,101,4,5373.5,0
15481.0,37,1,1993.34,0
15482.0,22,7,3537.6,0
15483.0,21,6,592.56,0
15484.0,176,2,1061.69,2
15485.0,9,5,3186.01,0
15486.0,163,1,102.0,2
15487.0,315,1,231.32,2
15488.0,92,4,340.6,0
15489.0,36,5,1285.3300000000002,0
15490.0,66,1,210.85,0
15493.0,25,4,2168.27,0
15494.0,114,3,2422.02,0
15495.0,15,1,246.5,0
15496.0,267,1,146.14000000000001,2
15497.0,18,7,7395.19,0
15498.0,2,19,12633.18,0
15499.0,359,1,158.65,2
15501.0,40,2,399.95,0
15502.0,4,5,3548.34,0
15503.0,362,1,116.26,2
15504.0,156,3,349.87,2
15506.0,17,3,1058.25,0
15509.0,16,1,152.41,0
15512.0,26,2,210.58,0
15513.0,1,18,12992.33,0
15514.0,15,7,2368.34,0
15515.0,23,1,171.81,0
15518.0,15,7,2268.44,0
15519.0,19,2,344.61,0
15521.0,36,8,4098.04,0
15523.0,24,15,16847.18,0
15524.0,242,1,151.4,2
15525.0,9,2,430.78,0
15527.0,30,15,3126.36,0
15529.0,2,2,1116.72,0
15530.0,148,1,311.37,2
15532.0,12,6,2174.12,0
15534.0,361,1,162.25,2
15535.0,40,2,541.47,0
15536.0,45,1,259.09,0
15538.0,173,6,3358.3999999999996,2
15540.0,11,1,247.38,0
15542.0,148,3,855.71,2
15543.0,95,1,114.4,0
15544.0,8,12,4615.72,0
15545.0,7,1,135.32999999999998,0
15546.0,242,2,1079.1000000000001,2
15547.0,12,12,5146.45,0
15548.0,231,1,158.09,2
15549.0,57,5,652.7,0
15550.0,14,8,1635.42,0
15551.0,30,6,1243.75,0
15552.0,259,1,162.4,2
15555.0,1,22,7267.83,0
15558.0,275,1,202.68,2
15559.0,204,1,1109.4,2
15560.0,33,2,153.52,0
15561.0,19,4,1133.8,0
15562.0,60,2,536.88,0
15563.0,150,3,1459.02,2
15564.0,99,2,70.74000000000001,0
15566.0,28,2,227.87,0
15569.0,26,5,2207.74,0
15570.0,5,14,5105.32,0
15571.0,22,10,3241.92,0
15572.0,16,3,1431.78,0
15573.0,254,3,597.23,2
15574.0,8,3,774.84,0
15575.0,255,1,30.1,2
15577.0,359,2,137.15,2
15579.0,19,3,923.03,0
15580.0,12,8,1375.39,0
15581.0,2,26,4076.9700000000003,0
15583.0,12,1,95.96,0
15584.0,35,2,547.34,0
15586.0,228,3,1139.1,2
15587.0,28,3,608.4000000000001,0
15588.0,313,1,579.6,2
15590.0,18,5,1496.6,0
15591.0,218,3,217.9,2
15595.0,123,1,357.6,0
15596.0,1,5,1723.45,0
15597.0,211,1,238.8,2
15598.0,63,1,307.34,0
15599.0,81,1,488.32,0
15600.0,64,4,1199.31,0
15601.0,8,17,8183.56,0
15602.0,4,8,1932.64,0
15603.0,284,1,40.0,2
15605.0,9,5,738.57,0
15606.0,26,8,2310.83,0
15607.0,179,8,1604.21,2
15608.0,51,1,692.3,0
15611.0,19,13,1405.83,0
15613.0,246,1,433.71999999999997,2
15614.0,73,4,3147.36,0
15615.0,26,24,10974.23,0
15616.0,74,1,317.11,0
15617.0,32,3,828.5500000000001,0
15620.0,45,1,389.18,0
15622.0,63,8,4143.05,0
15623.0,29,7,2136.02,0
15625.0,12,5,1702.1399999999999,0
15626.0,57,1,391.72,0
15627.0,93,2,566.9,0
15628.0,2,9,2782.02,0
15629.0,86,4,2240.9,0
15630.0,280,1,295.05,2
15631.0,278,1,596.67,2
15633.0,145,13,4335.96,0
15634.0,19,1,311.1,0
15635.0,31,1,100.35,0
15636.0,73,2,719.82,0
15637.0,49,4,574.23,0
15638.0,14,6,2265.2,0
15639.0,87,2,639.76,0
15640.0,8,15,11411.92,0
15641.0,32,8,3458.35,0
15642.0,365,1,105.78000000000002,2
15645.0,50,2,443.16,0
15646.0,8,3,526.97,0
15647.0,51,1,169.0,0
15649.0,3,3,1354.35,0
15650.0,157,2,553.88,2
15651.0,56,2,612.76,0
15652.0,23,4,1068.2,0
15658.0,8,4,1399.3700000000001,0
15659.0,22,2,226.04,0
15660.0,1,7,1212.13,0
15661.0,15,6,906.15,0
15662.0,297,2,283.73,2
15664.0,85,3,867.6,0
15665.0,47,3,1764.86,0
15666.0,108,2,632.9399999999999,0
15670.0,192,1,152.15,2
15672.0,361,1,45.300000000000004,2
15673.0,87,5,3478.09,0
15674.0,53,8,4501.63,0
15675.0,40,1,218.35,0
15677.0,57,2,648.4,0
15678.0,31,2,1473.24,0
15680.0,2,8,3173.9,0
15681.0,15,9,1563.54,0
15682.0,235,2,318.24,2
15683.0,109,1,330.79,0
15684.0,183,3,173.95,2
15685.0,86,1,55.980000000000004,0
15686.0,56,1,90.0,0
15688.0,54,1,190.57,0
15689.0,253,1,266.93,2
15691.0,30,3,434.5,0
15693.0,295,1,37.5,2
15694.0,1,12,4331.41,0
15695.0,233,2,721.06,2
15696.0,59,5,1170.1100000000001,0
15697.0,325,1,246.75,2
15698.0,260,1,46.2,2
15702.0,112,2,140.39000000000001,0
15704.0,138,2,1441.04,2
15708.0,5,3,969.19,0
15709.0,225,1,194.6,2
15710.0,53,1,898.87,0
15711.0,192,2,420.25,2
15712.0,15,7,2400.05,0
15713.0,2,3,654.09,0
15714.0,89,3,453.93,0
15715.0,191,5,658.02,2
15716.0,5,8,1913.55,0
15717.0,57,4,456.70000000000005,0
15718.0,176,1,293.79,2
15719.0,17,18,5165.9,0
15720.0,186,1,140.49,2
15722.0,81,6,3022.79,0
15723.0,47,3,740.0,0
15724.0,36,1,92.6,0
15726.0,26,1,321.91,0
15727.0,23,8,4212.65,0
15728.0,15,2,544.6,0
15729.0,36,2,107.55000000000001,0
15730.0,17,2,605.7,0
15731.0,189,1,125.3,2
15732.0,8,9,1387.95,0
15734.0,72,2,923.85,0
15735.0,57,1,327.68,0
15736.0,71,2,1767.12,0
15738.0,8,26,8560.550000000001,0
15741.0,94,2,208.62,0
15742.0,255,1,156.87,2
15747.0,11,6,1553.17,0
15748.0,85,2,465.45000000000005,0
15750.0,2,12,4330.461,0
15751.0,96,11,1380.44,0
15752.0,8,3,1557.96,0
15754.0,129,6,2579.04,0
15755.0,15,11,3628.87,0
15757.0,22,4,2225.94,0
15759.0,147,4,577.8900000000001,0
15760.0,266,2,13916.34,2
15761.0,78,1,143.05,0
15764.0,70,2,1223.1100000000001,0
15765.0,302,1,370.63,2
15766.0,92,2,516.0,0
15768.0,112,31,14687.06,0
15769.0,7,21,32451.6,0
15770.0,248,1,321.45,2
15771.0,240,3,1006.54,2
15772.0,54,1,280.88,0
15773.0,45,1,138.84,0
15774.0,54,5,1017.54,0
15775.0,267,1,45.6,2
15777.0,32,3,715.5,0
15778.0,67,1,307.95,0
15779.0,99,2,124.08000000000001,0
15782.0,66,1,1399.36,0
15784.0,103,2,848.3299999999999,0
15785.0,15,11,3640.96,0
15786.0,53,2,3582.62,0
15788.0,144,1,221.82999999999998,2
15789.0,67,5,1610.71,0
15791.0,165,3,1995.65,2
15792.0,35,2,933.84,0
15793.0,14,5,1433.96,0
15794.0,372,2,777.0,2
15795.0,66,7,1369.8600000000001,0
15796.0,10,9,2463.02,0
15797.0,217,2,613.6800000000001,2
15798.0,128,3,1535.37,0
15799.0,54,1,537.1999999999999,0
15800.0,89,5,530.18,0
15803.0,81,3,1513.84,0
15805.0,21,13,4660.75,0
15807.0,44,2,913.62,0
15808.0,5,18,14482.03,0
15809.0,95,2,758.67,0
15810.0,22,4,1607.06,0
15811.0,1,2,1557.38,0
15812.0,71,7,3400.33,0
15814.0,29,2,689.11,0
15816.0,178,2,144.14999999999998,2
15817.0,56,3,2766.4,0
15818.0,224,1,340.5,2
15819.0,67,6,2029.34,0
15822.0,129,4,954.59,0
15823.0,8,3,3882.17,0
15824.0,89,2,890.94,0
15826.0,204,1,943.97,2
15827.0,8,16,1957.98,0
15828.0,11,1,1108.82,0
15833.0,373,1,80.4,2
15834.0,12,3,1539.24,0
15837.0,121,1,385.03000000000003,0
15838.0,3,16,40519.92,2
15841.0,22,5,1518.35,0
15842.0,29,2,548.8,0
15845.0,172,3,714.51,2
15846.0,21,1,107.01,0
15847.0,64,3,433.3,0
15848.0,257,1,137.99,2
15850.0,12,4,771.87,0
15851.0,162,1,109.73,2
15852.0,162,1,96.55,2
15854.0,12,9,2609.16,0
15855.0,112,1,340.48,0
15856.0,1,26,17703.63,0
15857.0,66,1,273.48,0
15858.0,3,9,2508.77,0
15859.0,68,1,438.46,0
15860.0,4,10,1498.8,0
15861.0,92,4,1222.28,0
15862.0,9,10,2033.64,0
15863.0,253,3,286.26,2
15864.0,17,1,244.44000000000003,0
15865.0,49,2,1346.29,0
15867.0,5,17,5224.81,0
15868.0,219,1,94.53,2
15869.0,262,1,171.47,2
15870.0,32,3,506.02,0
15871.0,73,1,33.099999999999994,0
15872.0,14,2,413.0,0
15873.0,135,4,313.91999999999996,0
15874.0,23,14,6878.88,0
15875.0,282,1,108.52,2
15876.0,45,2,1449.1399999999999,0
15878.0,197,2,330.77,2
15879.0,40,4,1137.8,0
15880.0,5,1,329.03000000000003,0
15882.0,4,6,979.62,0
15884.0,68,2,244.60000000000002,0
15885.0,19,12,1572.47,0
15886.0,52,3,871.78,0
15887.0,42,3,1027.15,0
15888.0,36,2,260.85,0
15889.0,5,7,1279.6,0
15890.0,30,5,535.65,0
15892.0,305,1,128.2,2
15893.0,117,1,305.28000000000003,0
15894.0,5,1,151.44,0
15898.0,3,22,4129.26,0
15899.0,4,1,56.25,0
15900.0,49,3,549.29,0
15901.0,87,4,335.99,0
15902.0,16,1,145.01,0
15903.0,14,5,3813.0800000000004,0
15905.0,179,1,114.69,2
15906.0,10,3,962.5,0
15908.0,126,2,758.62,0
15910.0,36,7,1432.29,0
15911.0,259,8,1700.24,2
15912.0,72,7,810.08,0
15913.0,170,1,6.300000000000001,2
15914.0,14,2,205.99,0
15915.0,37,1,364.45,0
15916.0,2,7,1874.83,0
15917.0,242,4,407.07,2
15918.0,267,1,248.65,2
15919.0,4,1,214.07999999999998,0
15920.0,60,5,401.64,0
15921.0,32,3,452.23,0
15922.0,9,1,369.5,0
15923.0,8,1,127.08,0
15924.0,367,1,102.82,2
15926.0,178,1,134.44,2
15927.0,283,1,106.54,2
15928.0,292,1,293.53,2
15929.0,280,1,594.0,2
15931.0,64,1,239.9,0
15934.0,53,2,2190.66,0
15936.0,15,2,282.79,0
15938.0,92,4,330.23,0
15939.0,10,1,2945.38,0
15941.0,273,1,405.0,2
15943.0,285,2,271.28999999999996,2
15944.0,29,3,1839.1399999999999,0
15945.0,1,4,646.27,0
15946.0,138,3,2304.18,2
15948.0,60,1,553.85,0
15950.0,11,6,5376.2,0
15951.0,17,1,304.95,0
15953.0,5,11,1990.8,0
15954.0,225,1,190.75,2
15955.0,8,9,4242.1,0
15956.0,187,2,617.6,2
15957.0,56,2,492.36,0
15958.0,39,3,357.77,0
15959.0,318,3,542.89,2
15960.0,10,4,410.95,0
15961.0,15,1,451.28999999999996,0
15962.0,85,1,289.48,0
15964.0,299,1,269.21000000000004,2
15965.0,3,10,2119.26,0
15966.0,86,1,426.53000000000003,0
15967.0,15,10,2568.32,0
15968.0,24,1,404.55,0
15969.0,61,2,460.95,0
15970.0,234,1,703.22,2
15971.0,21,6,1702.98,0
15972.0,92,5,1769.33,0
15973.0,2,3,680.62,0
15976.0,46,4,1266.77,0
15978.0,68,2,2180.64,0
15979.0,238,1,329.22,2
15980.0,126,4,4144.82,0
15981.0,37,13,5954.29,0
15982.0,241,1,324.51,2
15983.0,1,6,2458.9,0
15984.0,4,21,5735.09,0
15985.0,72,5,1572.8600000000001,0
15986.0,17,1,186.3,0
15987.0,4,2,216.7,0
15988.0,187,2,582.11,2
15989.0,11,2,368.31,0
15990.0,130,5,1205.64,0
15991.0,170,1,150.55,2
15992.0,32,2,854.61,0
15994.0,47,2,761.4100000000001,0
15995.0,50,1,694.54,0
15996.0,2,2,617.07,0
15998.0,29,11,5193.92,0
15999.0,371,1,20.4,2
16001.0,17,1,583.39,0
16002.0,261,1,169.21,2
16003.0,17,5,2878.46,0
16004.0,110,5,2146.39,0
16005.0,11,6,1786.78,0
16006.0,23,1,231.42,0
16007.0,19,3,1359.25,0
16008.0,18,12,4860.35,0
16010.0,12,8,1302.46,0
16011.0,2,14,2486.0,0
